instruction_type,repository,repository_url,file_path,file_url,primary_language,stars,fork,archived,nested,readable,test_commands,security_rules,missing_configurations
AGENTS.md,Jessitoii/openreef,https://github.com/Jessitoii/openreef,AGENTS.md,https://github.com/Jessitoii/openreef/blob/eb716d2cb7c77c82398139a1abeaddbf12cc4813/AGENTS.md,Dart,5,false,false,false,true,,,scope or precedence guidance | a security or approval rule
AGENTS.md,Sapientropic/AIppocampus,https://github.com/Sapientropic/AIppocampus,AGENTS.md,https://github.com/Sapientropic/AIppocampus/blob/5327a3dd0902870ff32ae18c7c5bbedf0550d81c/AGENTS.md,Python,5,false,false,false,true,,Secrets and credentials,
AGENTS.md,MustafaKemal0146/fetih,https://github.com/MustafaKemal0146/fetih,AGENTS.md,https://github.com/MustafaKemal0146/fetih/blob/1cb8986b0626b56f25f72756c7f5840aeb5981c5/AGENTS.md,Python,5,false,false,false,true,npm test | pytest,Secrets and credentials | Human approval | Production restrictions | Destructive action limits,
AGENTS.md,FatecFranca/ModeloProjetoSoftware,https://github.com/FatecFranca/ModeloProjetoSoftware,AGENTS.md,https://github.com/FatecFranca/ModeloProjetoSoftware/blob/1a9710cff0bef6dac49b0bbea3388da4b2594094/AGENTS.md,Shell,4,false,false,false,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
AGENTS.md,tinywaves/foundry,https://github.com/tinywaves/foundry,AGENTS.md,https://github.com/tinywaves/foundry/blob/e33d78173cfe572a29ff46a7b4a939cd57fa394d/AGENTS.md,TypeScript,4,false,false,false,true,pnpm test,Production restrictions | Generated file boundaries,
AGENTS.md,aloysathekge/Pori,https://github.com/aloysathekge/Pori,AGENTS.md,https://github.com/aloysathekge/Pori/blob/cc3f8a75564b9b610175a0d6c4c2c57e781a8d10/AGENTS.md,Python,4,false,false,false,true,pytest,Secrets and credentials | Human approval | Production restrictions,scope or precedence guidance
AGENTS.md,droidnoob/hew,https://github.com/droidnoob/hew,AGENTS.md,https://github.com/droidnoob/hew/blob/142e75ba37f3026419ae42d7cecc1c1693d8babd/AGENTS.md,Rust,4,false,false,false,true,cargo test,,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
AGENTS.md,agix-ai/agix-aos,https://github.com/agix-ai/agix-aos,AGENTS.md,https://github.com/agix-ai/agix-aos/blob/a8dfdc96d255b56d580fd6a9c5ff6e52851d3cf4/AGENTS.md,Go,5,false,false,false,true,go test,Secrets and credentials | Human approval,setup or install guidance | scope or precedence guidance
CLAUDE.md,securego/gosec,https://github.com/securego/gosec,CLAUDE.md,https://github.com/securego/gosec/blob/1769a22fd149bfd9e5e546e06a7f9d596eab2f65/CLAUDE.md,Go,8893,false,false,false,true,go test,,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,redpanda-data/connect,https://github.com/redpanda-data/connect,CLAUDE.md,https://github.com/redpanda-data/connect/blob/a25598adc17d469a89399f1ca81c925fb7b94e5f/CLAUDE.md,Go,8708,false,false,false,true,go test,,verification or completion criteria | a security or approval rule
CLAUDE.md,Shlomob/ocmonitor-share,https://github.com/Shlomob/ocmonitor-share,claude.md,https://github.com/Shlomob/ocmonitor-share/blob/331d5ae4724bb6bd4e3303eb8031467e147c9e87/claude.md,Python,357,false,false,false,true,pytest,,a security or approval rule
CLAUDE.md,fsprojects/Paket,https://github.com/fsprojects/Paket,CLAUDE.md,https://github.com/fsprojects/Paket/blob/3b63da856fa6d6f441d43b9dc2aa64e6ad10fe62/CLAUDE.md,F#,2085,false,false,false,true,dotnet test,Generated file boundaries,scope or precedence guidance | a security or approval rule
CLAUDE.md,dilgerma/node-apps-with-eventsourcing-and-ralph-loop,https://github.com/dilgerma/node-apps-with-eventsourcing-and-ralph-loop,Claude.md,https://github.com/dilgerma/node-apps-with-eventsourcing-and-ralph-loop/blob/170f5ad62dd361636d38a8eb567b4c442c22067d/Claude.md,TypeScript,7,false,false,false,true,,,setup or install guidance | scope or precedence guidance | a security or approval rule
CLAUDE.md,mihnin/Code_analiz,https://github.com/mihnin/Code_analiz,claude.md,https://github.com/mihnin/Code_analiz/blob/b7f79429c61c10e43b6a871bb1b0480c3f562f4f/claude.md,JavaScript,0,false,false,false,true,,Secrets and credentials | Production restrictions,
CLAUDE.md,Prismer-AI/Prismer,https://github.com/Prismer-AI/Prismer,CLAUDE.md,https://github.com/Prismer-AI/Prismer/blob/2dbe71feebeb53e2a54c708cac676835e08c2f24/CLAUDE.md,TypeScript,782,false,false,false,true,npm test,Production restrictions,
CLAUDE.md,openshift/ocm-agent,https://github.com/openshift/ocm-agent,CLAUDE.md,https://github.com/openshift/ocm-agent/blob/f50872a665bd075b75e80aa7622c417c8518ff33/CLAUDE.md,Go,2,false,false,false,true,,Secrets and credentials,verification or completion criteria
CLAUDE.md,TheCraigHewitt/hermes-trader,https://github.com/TheCraigHewitt/hermes-trader,claude.md,https://github.com/TheCraigHewitt/hermes-trader/blob/9a5265ba9e2c4103b42fe57992f0db71215bf20e/claude.md,Python,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,dollspace-gay/Protocol-AI,https://github.com/dollspace-gay/Protocol-AI,Claude.md,https://github.com/dollspace-gay/Protocol-AI/blob/7cdc36b4aa71df58d17a35ddf0d9d3e85390db75/Claude.md,Python,4,false,false,false,true,,Secrets and credentials,verification or completion criteria | a security or approval rule
CLAUDE.md,genropy/genro-toolbox,https://github.com/genropy/genro-toolbox,CLAUDE.md,https://github.com/genropy/genro-toolbox/blob/341b2f2fceb1a75b709b3bc58cdd6a783cd1a52a/CLAUDE.md,Python,0,false,false,false,true,pytest,,verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,GitUpSer/pawtato-app,https://github.com/GitUpSer/pawtato-app,claude.md,https://github.com/GitUpSer/pawtato-app/blob/f761b3ef521ebbbe1b41f7c1afc19d7b98ef7e16/claude.md,TypeScript,0,false,false,false,true,,Secrets and credentials | Human approval | Destructive action limits,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
CLAUDE.md,mzon7/back-in-play,https://github.com/mzon7/back-in-play,CLAUDE.md,https://github.com/mzon7/back-in-play/blob/72a1b6f153a4f2d842315885348e4ce8ceafd4fe/CLAUDE.md,Python,0,false,false,false,true,,Secrets and credentials | Production restrictions | Destructive action limits,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
CLAUDE.md,matthieumiser/blunderize,https://github.com/matthieumiser/blunderize,CLAUDE.md,https://github.com/matthieumiser/blunderize/blob/d5dea7b8addf0b5aa41073b75cae463f40cf0c3a/CLAUDE.md,TypeScript,0,false,false,false,true,,,a security or approval rule
CLAUDE.md,otdavies/WebBehaviorTree,https://github.com/otdavies/WebBehaviorTree,claude.md,https://github.com/otdavies/WebBehaviorTree/blob/37d14d5bdc2b5a6cb4010c6b7f9ebc4c544d8b2f/claude.md,TypeScript,0,false,false,false,true,npm test,,verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,niranjan94/telaio,https://github.com/niranjan94/telaio,CLAUDE.md,https://github.com/niranjan94/telaio/blob/de5db9cc7a5baab1f8b109d12e22ac1990529d88/CLAUDE.md,TypeScript,0,false,false,false,true,pnpm test,Production restrictions | Destructive action limits,verification or completion criteria | scope or precedence guidance
CLAUDE.md,drcggray/bpmtracker,https://github.com/drcggray/bpmtracker,claude.md,https://github.com/drcggray/bpmtracker/blob/2d2acf63b63087534325a8524d638fe091df97da/claude.md,JavaScript,0,false,false,false,true,,Human approval,setup or install guidance | scope or precedence guidance
CLAUDE.md,luis-figueroa-ops/luis-figueroa-ops.github.io,https://github.com/luis-figueroa-ops/luis-figueroa-ops.github.io,CLAUDE.md,https://github.com/luis-figueroa-ops/luis-figueroa-ops.github.io/blob/92435be5278dc4234ffa82d25d5db82113dbd6ca/CLAUDE.md,HTML,1,false,false,false,true,,Secrets and credentials,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,Karaba21/InfiniteAgencyCRM,https://github.com/Karaba21/InfiniteAgencyCRM,Claude.md,https://github.com/Karaba21/InfiniteAgencyCRM/blob/82f868f8ae8b8899027c2e096ed91f4a66b109b6/Claude.md,TypeScript,0,false,false,false,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,chalermporn/chalermporn.github.io,https://github.com/chalermporn/chalermporn.github.io,CLAUDE.md,https://github.com/chalermporn/chalermporn.github.io/blob/33b9a4e5a1653e08520dec366aaea384a587262a/CLAUDE.md,CSS,0,false,false,false,true,,Production restrictions | Generated file boundaries,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,ZacCarrico/nof1,https://github.com/ZacCarrico/nof1,claude.md,https://github.com/ZacCarrico/nof1/blob/d1d1628d4c2344d9763f73d759b2ff4cc0b77eae/claude.md,Kotlin,1,false,false,false,true,,,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,hplytnikas/curobo-sq,https://github.com/hplytnikas/curobo-sq,CLAUDE.md,https://github.com/hplytnikas/curobo-sq/blob/98bfb08e11ca262cf6c7095e8850475935128f4a/CLAUDE.md,Python,2,false,false,false,true,,,verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,MattKilmer/claude-autofix-bot,https://github.com/MattKilmer/claude-autofix-bot,claude.md,https://github.com/MattKilmer/claude-autofix-bot/blob/957ba70c3a58d43dbdf022b869a3eedaf94401da/claude.md,TypeScript,5,false,false,false,true,npm test,Secrets and credentials | Production restrictions,
CLAUDE.md,Ajay70452/clipking_landing,https://github.com/Ajay70452/clipking_landing,claude.md,https://github.com/Ajay70452/clipking_landing/blob/0e411b8cb2a89e3b6a22f863ea5aa679458764f6/claude.md,TypeScript,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,kswebwear/karteekn,https://github.com/kswebwear/karteekn,claude.md,https://github.com/kswebwear/karteekn/blob/74ec2dc919661b7ba89c7c9b51954c28ed6e7062/claude.md,TypeScript,0,false,false,false,true,,Production restrictions,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,webliftro/backvora,https://github.com/webliftro/backvora,CLAUDE.md,https://github.com/webliftro/backvora/blob/3617261da6442acc5c1e6be4038277219b20ab4e/CLAUDE.md,Python,0,false,false,false,true,pytest,Secrets and credentials | Production restrictions | Destructive action limits,scope or precedence guidance | a security or approval rule
CLAUDE.md,AutomationCrafter/sneaker-vault,https://github.com/AutomationCrafter/sneaker-vault,CLAUDE.md,https://github.com/AutomationCrafter/sneaker-vault/blob/a329a27a140570517428c13b7ecca3cef27b29bf/CLAUDE.md,HTML,0,false,false,false,true,,Secrets and credentials | Destructive action limits,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,smalls257/claude-md-autoresearch,https://github.com/smalls257/claude-md-autoresearch,CLAUDE.md,https://github.com/smalls257/claude-md-autoresearch/blob/4805caf4c1cec785c49fb3826f7ffb61a5f8765c/CLAUDE.md,Shell,0,false,false,false,true,,Destructive action limits,verification or completion criteria | a security or approval rule
CLAUDE.md,Cyoda/cyoda-launchpad,https://github.com/Cyoda/cyoda-launchpad,CLAUDE.md,https://github.com/Cyoda/cyoda-launchpad/blob/f6e4fd3606917da62a29dc76167ea4f7162506da/CLAUDE.md,TypeScript,0,false,false,false,true,npm test,Production restrictions,scope or precedence guidance
CLAUDE.md,chacha86/ela-exam-exam,https://github.com/chacha86/ela-exam-exam,CLAUDE.md,https://github.com/chacha86/ela-exam-exam/blob/8ac2f69c78efb02c47368a095eb5965b7c918e8f/CLAUDE.md,Java,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,nansu0425/E2-1,https://github.com/nansu0425/E2-1,CLAUDE.md,https://github.com/nansu0425/E2-1/blob/d9923240537f79714d96d0a95a93a89d1bc21dcc/CLAUDE.md,Unknown,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,jahi-suite/tythe-time-tracker,https://github.com/jahi-suite/tythe-time-tracker,claude.md,https://github.com/jahi-suite/tythe-time-tracker/blob/a1cfc95f5bad07b23fc8458269c2352ffeade433/claude.md,TypeScript,0,false,false,false,true,,,an explicit test command | scope or precedence guidance | a security or approval rule
CLAUDE.md,groele/ScholarFlow,https://github.com/groele/ScholarFlow,claude.md,https://github.com/groele/ScholarFlow/blob/c829c3327f4d607ab8970481f54c9cac731ec860/claude.md,TypeScript,0,false,false,false,true,npm test,Production restrictions,verification or completion criteria | scope or precedence guidance
CLAUDE.md,07JP27/FlutterTest,https://github.com/07JP27/FlutterTest,CLAUDE.md,https://github.com/07JP27/FlutterTest/blob/a8634e8a8035bcf70a9344992cb65f0d104c34e9/CLAUDE.md,Dart,0,false,false,false,true,,,verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,jasonsoprovich/pq-companion,https://github.com/jasonsoprovich/pq-companion,claude.md,https://github.com/jasonsoprovich/pq-companion/blob/6fece93f789a0e37429c944b1811348e7c74a20a/claude.md,Go,4,false,false,false,true,,,verification or completion criteria | a security or approval rule
CLAUDE.md,JZnebel/AutoDemo,https://github.com/JZnebel/AutoDemo,CLAUDE.md,https://github.com/JZnebel/AutoDemo/blob/ff9ee1b66a7b28270d0cc5bb229c444984eb8c3d/CLAUDE.md,JavaScript,11,false,false,false,true,,Production restrictions,
CLAUDE.md,kuvychko/Obsidian-PARA-Zettelkasten-starter,https://github.com/kuvychko/Obsidian-PARA-Zettelkasten-starter,CLAUDE.md,https://github.com/kuvychko/Obsidian-PARA-Zettelkasten-starter/blob/41429c07e0e9ccb3d6d0581ac63bbf8217758196/CLAUDE.md,Unknown,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | a security or approval rule
CLAUDE.md,dalmaboros/hallway-party,https://github.com/dalmaboros/hallway-party,CLAUDE.md,https://github.com/dalmaboros/hallway-party/blob/fa7b0016a6f44dd7237b951b877598f8205ecef6/CLAUDE.md,Ruby,1,false,false,false,true,,Network restrictions,a security or approval rule
CLAUDE.md,nibzard/toneadjuster,https://github.com/nibzard/toneadjuster,CLAUDE.md,https://github.com/nibzard/toneadjuster/blob/f12bf02452b3a433bf1485d288fb91c550a9c98c/CLAUDE.md,JavaScript,2,false,false,false,true,,Human approval,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
CLAUDE.md,charyou/SoraVault,https://github.com/charyou/SoraVault,claude.md,https://github.com/charyou/SoraVault/blob/11e4ebe4c442d94bd6a82e5901936cbcdb85478c/claude.md,JavaScript,64,false,false,false,true,,,a security or approval rule
CLAUDE.md,AGASocial/iablee-app,https://github.com/AGASocial/iablee-app,CLAUDE.md,https://github.com/AGASocial/iablee-app/blob/4bf8efcd629f607817e600d23c65eefdf6040aad/CLAUDE.md,TypeScript,0,false,false,false,true,,Secrets and credentials | Production restrictions,an explicit test command | verification or completion criteria | scope or precedence guidance
CLAUDE.md,emmyrlim/squire,https://github.com/emmyrlim/squire,claude.md,https://github.com/emmyrlim/squire/blob/bfcb6761dfed02d09899a539feb9c186e54e838b/claude.md,TypeScript,0,false,false,false,true,,Human approval | Destructive action limits,
CLAUDE.md,thiagovon/TDT4242-Advanced-Software-Engineering,https://github.com/thiagovon/TDT4242-Advanced-Software-Engineering,CLAUDE.md,https://github.com/thiagovon/TDT4242-Advanced-Software-Engineering/blob/6128729cb01e50931f3365cc56d0c36b09faa876/CLAUDE.md,TypeScript,0,false,false,false,true,,,setup or install guidance | scope or precedence guidance | a security or approval rule
CLAUDE.md,GyePe/kat-zrt-website,https://github.com/GyePe/kat-zrt-website,CLAUDE.md,https://github.com/GyePe/kat-zrt-website/blob/475eb8b83815bd940d84e91bbd910db098174c30/CLAUDE.md,JavaScript,0,false,false,false,true,,Production restrictions,setup or install guidance | an explicit test command | verification or completion criteria
CLAUDE.md,njdancer/second-brain,https://github.com/njdancer/second-brain,CLAUDE.md,https://github.com/njdancer/second-brain/blob/f7862a63af9563d7770b480e231fff41a663eb9c/CLAUDE.md,TypeScript,0,false,false,false,true,pnpm test,Secrets and credentials | Production restrictions | Destructive action limits | Network restrictions,
CLAUDE.md,in-th3-l00p/panoplia.mpc,https://github.com/in-th3-l00p/panoplia.mpc,CLAUDE.md,https://github.com/in-th3-l00p/panoplia.mpc/blob/65c4a63505808a13af1f9283ed03fa3153686708/CLAUDE.md,TypeScript,0,false,false,false,true,npm test,Secrets and credentials,scope or precedence guidance
CLAUDE.md,cairo-robotics/tabletop_workspace_opt,https://github.com/cairo-robotics/tabletop_workspace_opt,CLAUDE.md,https://github.com/cairo-robotics/tabletop_workspace_opt/blob/a94a3f50cd4275b51f535786e522fa808467b45c/CLAUDE.md,Jupyter Notebook,2,false,false,false,true,,,scope or precedence guidance | a security or approval rule
CLAUDE.md,firstdraft/rspec-enriched_json,https://github.com/firstdraft/rspec-enriched_json,CLAUDE.md,https://github.com/firstdraft/rspec-enriched_json/blob/387229d7bdf031563ccc8ef14f1f1eb5fdc9eb51/CLAUDE.md,Ruby,2,false,false,false,true,,,verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,fqdeng/tank-war-world,https://github.com/fqdeng/tank-war-world,CLAUDE.md,https://github.com/fqdeng/tank-war-world/blob/f06748ae2411f59eba46db7abe63fe6de20c284e/CLAUDE.md,GDScript,3,false,false,false,true,,Production restrictions | Destructive action limits,setup or install guidance | verification or completion criteria
CLAUDE.md,stacksjs/gitit,https://github.com/stacksjs/gitit,CLAUDE.md,https://github.com/stacksjs/gitit/blob/20ea7071860c6f7aea722f874afb96247792676f/CLAUDE.md,TypeScript,3,false,false,false,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,rokka-io/rokka-gallery,https://github.com/rokka-io/rokka-gallery,CLAUDE.md,https://github.com/rokka-io/rokka-gallery/blob/cf457fd717383dadedf7a7ce0af199c4d864806b/CLAUDE.md,SCSS,1,false,false,false,true,,Secrets and credentials | Production restrictions | Destructive action limits,verification or completion criteria
CLAUDE.md,temporal-community/dependency-scout,https://github.com/temporal-community/dependency-scout,CLAUDE.md,https://github.com/temporal-community/dependency-scout/blob/d6fce72b1825cf40733369e279e172b76c961b4c/CLAUDE.md,Python,5,false,false,false,true,pytest,Secrets and credentials,setup or install guidance | verification or completion criteria | a security or approval rule
CLAUDE.md,brightbear2026/PPTagent,https://github.com/brightbear2026/PPTagent,CLAUDE.md,https://github.com/brightbear2026/PPTagent/blob/5bf824d81d8e15c443df8a70e4864c43ec6f88a1/CLAUDE.md,Python,9,false,false,false,true,pytest,Secrets and credentials | Destructive action limits,setup or install guidance | scope or precedence guidance | a security or approval rule
CLAUDE.md,chrisdumler/view-anew,https://github.com/chrisdumler/view-anew,CLAUDE.md,https://github.com/chrisdumler/view-anew/blob/661f74e68a804b8e7ba28dd239ee82e7f5ebbc1d/CLAUDE.md,TypeScript,1,false,false,false,true,npm test,Production restrictions,setup or install guidance | verification or completion criteria | scope or precedence guidance
CLAUDE.md,truongqv12/vit-docs-web,https://github.com/truongqv12/vit-docs-web,CLAUDE.md,https://github.com/truongqv12/vit-docs-web/blob/91bef52109abf57dd0026bea4cc34227493cb8c6/CLAUDE.md,TypeScript,0,false,false,false,true,,Destructive action limits,an explicit test command | verification or completion criteria | a security or approval rule
CLAUDE.md,richardwooding/archives,https://github.com/richardwooding/archives,CLAUDE.md,https://github.com/richardwooding/archives/blob/7d3bf25fa8355d7d3ac90482abbc83d952c227a8/CLAUDE.md,Go,0,false,false,false,true,go test,,setup or install guidance | verification or completion criteria | a security or approval rule
CLAUDE.md,bowers-illinois-edu/manytestsr,https://github.com/bowers-illinois-edu/manytestsr,CLAUDE.md,https://github.com/bowers-illinois-edu/manytestsr/blob/a3c54c8b30cc6b3c1d3aca3acd0fe110c276bc5d/CLAUDE.md,R,0,false,false,false,true,,Production restrictions,verification or completion criteria
CLAUDE.md,tonkotsuboy/kano-portfolio,https://github.com/tonkotsuboy/kano-portfolio,CLAUDE.md,https://github.com/tonkotsuboy/kano-portfolio/blob/5ef2a02eca01bfc6aff276cc7518f04dc7a733a9/CLAUDE.md,TypeScript,20,false,false,false,true,,Production restrictions,verification or completion criteria
CLAUDE.md,gdiab/georgediab-blog,https://github.com/gdiab/georgediab-blog,CLAUDE.MD,https://github.com/gdiab/georgediab-blog/blob/d34b1f5c31825a491741cd25d89f1eb00706a520/CLAUDE.MD,Astro,0,false,false,false,true,,,scope or precedence guidance | a security or approval rule
CLAUDE.md,jclement/owg-share,https://github.com/jclement/owg-share,CLAUDE.md,https://github.com/jclement/owg-share/blob/3e203a0a4e16d7563e5c1e9f2d08a5856280869f/CLAUDE.md,TypeScript,0,false,false,false,true,npm test,Secrets and credentials | Production restrictions,verification or completion criteria | scope or precedence guidance
CLAUDE.md,eliveutonsouza/techinidica,https://github.com/eliveutonsouza/techinidica,CLAUDE.md,https://github.com/eliveutonsouza/techinidica/blob/4b26ba12480fb1947c38b7329736e88ca89b3ae4/CLAUDE.md,HTML,0,false,false,false,true,npm test,Secrets and credentials | Production restrictions,scope or precedence guidance
CLAUDE.md,sudhanshu-jha/eventflow,https://github.com/sudhanshu-jha/eventflow,CLAUDE.md,https://github.com/sudhanshu-jha/eventflow/blob/a3ece8294d0ed0b4e44348b1c37c55474a0a2a78/CLAUDE.md,Python,0,false,false,false,true,pytest,Secrets and credentials | Production restrictions | Destructive action limits | Network restrictions,verification or completion criteria
CLAUDE.md,shaoqian2001/vibe-zombie,https://github.com/shaoqian2001/vibe-zombie,CLAUDE.md,https://github.com/shaoqian2001/vibe-zombie/blob/71b57578ce6b2564e965b7222cb2960092c18974/CLAUDE.md,GDScript,0,false,false,false,true,,Secrets and credentials,verification or completion criteria | a security or approval rule
CLAUDE.md,fatidaprilian/ghostkey,https://github.com/fatidaprilian/ghostkey,CLAUDE.md,https://github.com/fatidaprilian/ghostkey/blob/63f7513f37c4c734d928864b1509415204ce9d6c/CLAUDE.md,TypeScript,0,false,false,false,true,,,an explicit test command | a security or approval rule
CLAUDE.md,ShinZert/TRACE_Fabric,https://github.com/ShinZert/TRACE_Fabric,CLAUDE.md,https://github.com/ShinZert/TRACE_Fabric/blob/830453416b1646d292533b74058d6cdfc4ef9e3a/CLAUDE.md,Jupyter Notebook,0,false,false,false,true,npm test | pytest,Secrets and credentials | Production restrictions | Destructive action limits,verification or completion criteria
CLAUDE.md,sai-K27-0/Aion,https://github.com/sai-K27-0/Aion,CLAUDE.md,https://github.com/sai-K27-0/Aion/blob/ee399fdbb7bc4bfb7dee1639e6fcf76fa7f93098/CLAUDE.md,Python,1,false,false,false,true,pytest,Secrets and credentials | Human approval | Production restrictions | Destructive action limits,
CLAUDE.md,newsystemss/field-reports,https://github.com/newsystemss/field-reports,CLAUDE.md,https://github.com/newsystemss/field-reports/blob/0a020648ee622f629f99ac2cf787eb4be1d08a7a/CLAUDE.md,JavaScript,0,false,false,false,true,,Production restrictions,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,ybkim202/ai-tools-platform,https://github.com/ybkim202/ai-tools-platform,CLAUDE.md,https://github.com/ybkim202/ai-tools-platform/blob/49805aa73093afcadb76c2beef80da87c861c18b/CLAUDE.md,JavaScript,0,false,false,false,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,un-lock/unlock-backend,https://github.com/un-lock/unlock-backend,CLAUDE.md,https://github.com/un-lock/unlock-backend/blob/05a3dd256ddb6337d2698344e9417ab2b0b1c433/CLAUDE.md,Java,0,false,false,false,true,gradle test,,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,Yudai-ASANO/claude-my-settings,https://github.com/Yudai-ASANO/claude-my-settings,CLAUDE.md,https://github.com/Yudai-ASANO/claude-my-settings/blob/a39dfc7597234644ffc2146519bd04b1146f5d09/CLAUDE.md,Shell,0,false,false,false,true,,Production restrictions,setup or install guidance | scope or precedence guidance | a security or approval rule
CLAUDE.md,zhugez/Codexible,https://github.com/zhugez/Codexible,CLAUDE.md,https://github.com/zhugez/Codexible/blob/c62dbcd5e54fc807052f0fb53f55170b117d1c44/CLAUDE.md,TypeScript,0,false,false,false,true,pnpm test,Secrets and credentials | Production restrictions,verification or completion criteria
CLAUDE.md,RealNameHidden/leetcode-runthrough,https://github.com/RealNameHidden/leetcode-runthrough,CLAUDE.md,https://github.com/RealNameHidden/leetcode-runthrough/blob/30a91b88a63c885aff7f9def14d6e8cf1f989aa8/CLAUDE.md,JavaScript,0,false,false,false,true,,,setup or install guidance | an explicit test command | a security or approval rule
CLAUDE.md,WebSurfinMurf/docker-mailserver,https://github.com/WebSurfinMurf/docker-mailserver,CLAUDE.md,https://github.com/WebSurfinMurf/docker-mailserver/blob/e1d566426a0ae652f3a3d29df8d0e3a3b7bd178a/CLAUDE.md,Shell,0,false,false,false,true,,Secrets and credentials | Production restrictions | Network restrictions,
CLAUDE.md,nodalfe/acespace,https://github.com/nodalfe/acespace,CLAUDE.md,https://github.com/nodalfe/acespace/blob/aa2564a4e7dbccefd5a3853858b865378eb29acd/CLAUDE.md,HTML,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,bexruzxasanboyev/ADIA-ERP,https://github.com/bexruzxasanboyev/ADIA-ERP,CLAUDE.md,https://github.com/bexruzxasanboyev/ADIA-ERP/blob/dff10844d5596e7c2903e48b3af719fca2a896dd/CLAUDE.md,TypeScript,0,false,false,false,true,npm test,Production restrictions,scope or precedence guidance | a security or approval rule
CLAUDE.md,premxai/quantrag,https://github.com/premxai/quantrag,CLAUDE.md,https://github.com/premxai/quantrag/blob/75bb82ed566cb8acc3ea111a216ec38822c507d5/CLAUDE.md,Python,0,false,false,false,true,,,scope or precedence guidance | a security or approval rule
CLAUDE.md,ash-Lii/voc,https://github.com/ash-Lii/voc,CLAUDE.md,https://github.com/ash-Lii/voc/blob/794a00952e5e91e90d0b25081a04d501aff0e3ad/CLAUDE.md,Python,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,rabbah/github-oauth-agent,https://github.com/rabbah/github-oauth-agent,CLAUDE.md,https://github.com/rabbah/github-oauth-agent/blob/137f4acb350d18cd093c67e59f467a4d255d0e3c/CLAUDE.md,TypeScript,1,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,First4Figures/n8n.first4figures.com,https://github.com/First4Figures/n8n.first4figures.com,CLAUDE.md,https://github.com/First4Figures/n8n.first4figures.com/blob/d290124b556e9c3381b6311fe603aecce7345f88/CLAUDE.md,Smarty,0,false,false,false,true,,Secrets and credentials | Production restrictions,verification or completion criteria
CLAUDE.md,Adek2k4/Psychedelia_game,https://github.com/Adek2k4/Psychedelia_game,CLAUDE.md,https://github.com/Adek2k4/Psychedelia_game/blob/0469c69f9abf4d323f6ea2ef892e1fef2c351951/CLAUDE.md,C#,0,false,false,false,true,,Human approval,
CLAUDE.md,Jochern/DHBW-seminararbeit-predictive-policing,https://github.com/Jochern/DHBW-seminararbeit-predictive-policing,CLAUDE.md,https://github.com/Jochern/DHBW-seminararbeit-predictive-policing/blob/8d1c01734f3a4a59d353a469a68539b37816209e/CLAUDE.md,Typst,0,false,false,false,true,,Production restrictions,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
